# Resultfile Programm VECTO_CSE 2.0.1-beta0 Comp 23/06/2014
# Datafile: ,d:\Work\vecto-cse.git\CSE\bin\Debug\DemoData\DataDemo_CAL.csdat
#
Time [s],Lat [mm.mm],Long [mm.mm],Heading [¡],v_veh_GPS [km/h],v_veh_CAN [km/h],vair_ar [m/s],beta_ar [¡],n_eng [rpm],tq_l [Nm],tq_r [Nm],t_amb_veh [¡C],t_tire [¡C],Satelites [#],Zone (UTM) [-],Lat (UTM) [m],Long (UTM) [m],Sec_ID [-],Dir_ID [-],Lat (root) [m],Long (root) [m],dist (root) [m],slope_deg [°],altitude [m],v_veh [km/h],dist [m],vair_ic [m/s],vair_uf [m/s],vair [m/s],beta_ic [°],beta_uf [°],beta [°],vwind_ha [m/s],vwind [m/s],vwind 1s [m/s]
42501,2873.73090148515,456.303059504951,225,20.6541485148515,21.273772970297,7.22607920792079,-5.5,901.767326732673,3339.79801980198,2951.19207920792,20,40,12,32,5305629.03604543,395734.162699965,0,0,0,0,0,0,0,20.6541485148515,19630.6477266779,14.4521584158416,7.75042013581061,7.33026483209353,-5.5,-5.48535979107015,-4.56609602590249,2.24262096177274,1.77921548709539,1.7485491920151
42502,2873.72781910891,456.302332673267,225,21.3466435643564,21.9870428712871,7.89287128712871,-5.5,936.480198019802,3438.32772277228,3025.86633663366,20,40,12,32,5305623.34278832,395733.154108883,0,0,0,0,0,0,0,21.3466435643564,19636.4826662543,15.7857425742574,8.46559618196124,7.9372100556721,-5.5,-5.48535979107015,-4.610731831501,2.64443484191938,2.09800028875071,2.07519226954151
42503,2873.72465237624,456.303090891089,225,21.9729207920792,22.6321084158416,8.34385148514851,-5.49861386138614,993.990099009901,3742.17821782178,3295.56732673267,20,40,11.5841584158416,32,5305617.45985115,395733.992667293,0,0,0,0,0,0,0,21.9729207920792,19642.4973238176,16.687702970297,8.94930054044007,8.35675757270134,-5.49861386138614,-5.48397365245628,-4.63047878129298,2.93634494342687,2.32959135219603,2.30209693678651
42504,2873.7216190099,456.305062178218,225,22.8283564356436,23.5132071287129,8.08090099009901,-4.92524752475248,981.613861386139,3342.09504950495,2943.88217821782,20,40,12,32,5305611.79665299,395736.346852071,0,0,0,0,0,0,0,22.8283564356435,19648.7121345711,16.161801980198,8.6672697526625,8.18252291658846,-4.92524752475248,-4.91060731582262,-4.09359235279614,2.48165407302067,1.96885583234782,1.98440675233399
42505,2873.7188239604,456.308240792079,225,24.1077821782178,24.8310156435643,7.99571287128713,-4.30306930693069,794.346534653465,3373.24554455445,2972.17326732673,20,40,12,32,5305606.54772921,395740.213025636,0,0,0,0,0,0,0,24.1077821782178,19655.230027888,15.9914257425743,8.5759001880101,8.1834971344776,-4.30306930693069,-4.28842909800084,-3.54298763533692,2.06246843282344,1.63628889583914,1.58418919381322
42506,2873.71659534653,456.312582079208,225,25.0123564356436,25.7627271287129,7.50055445544554,-2.95237623762376,826.579207920792,3113.61683168317,2767.78316831683,20,40,12,32,5305602.32187604,395745.546544113,0,0,0,0,0,0,0,25.0123564356435,19662.0568187846,15.0011089108911,8.04481193861089,7.81454847058205,-2.95237623762376,-2.93773602869391,-2.34607441585765,1.62939067143648,1.29270044584659,1.27971252077671
42507,2873.71513089109,456.317732277228,208.960396039604,25.6304356435644,26.3993487128713,7.671,-1.01069306930693,856.549504950495,2866.04554455446,2538.43564356436,20,40,11.980198019802,32,5305599.49330817,395751.913328789,0,0,0,0,0,0,0,25.6304356435643,19669.0919774204,15.342,8.22762540391668,7.99562878635579,-1.01069306930693,-0.996052860377074,-0.77724418350539,1.45198136876862,1.15195023248377,1.22281862072273
42508,2873.71443970297,456.323358613861,119.851485148515,25.9320396039604,26.7100007920792,7.54558415841584,-0.0352475247524753,878.193069306931,2506.30891089109,2229.2504950495,20,40,12,32,5305598.08638947,395758.899134623,0,0,0,0,0,0,0,25.9320396039603,19676.2805118264,15.0911683168317,8.09310910040065,7.90650326420212,-0.0352475247524753,-0.0206073158226179,0.00133551030733928,1.3246768326576,1.05095135390057,1.06045169965397
42509,2873.71425861386,456.329117227723,50.3465346534653,26.0043366336634,26.7844667326733,6.82444554455446,2.49782178217822,893.712871287129,2037.39108910891,1830.46435643564,20,40,12,32,5305597.62138097,395766.066791752,0,0,0,0,0,0,0,26.0043366336633,19683.4847706823,13.6488910891089,7.3196430100407,7.29674396889039,2.49782178217822,2.51246199110807,1.99779786719607,1.17975690942822,0.935977055437506,0.946397654007147
42510,2873.71440821782,456.334908316832,45,25.9271683168317,26.7049833663366,7.48044554455446,2.5740594059406,894.19801980198,932.666336633663,803.425742574258,20,40,11.970297029703,32,5305597.76820746,395773.285968066,0,0,0,0,0,0,0,25.9271683168317,19690.7234014578,14.9608910891089,8.02324387889343,7.84981072069495,2.5740594059406,2.58869961487045,2.14441729996433,1.44782073957929,1.14864933767547,1.10306092907272
42511,2873.71475316832,456.340560198019,45,25.3744752475248,26.1357095049505,7.66959405940594,2.70851485148515,885.737623762376,390.522772277228,261.151485148515,20,40,12,32,5305598.28002323,395780.338261831,0,0,0,0,0,0,0,25.3744752475247,19697.8286070409,15.3391881188119,8.22611744503934,7.97944681592439,2.70851485148515,2.723155060415,2.23520205766106,1.4556594094085,1.15486825874866,1.19537830021863
42512,2873.71510990099,456.346122970297,45,24.7669108910891,25.5099182178218,7.49249504950495,2.8080198019802,917.059405940594,-258.944554455446,-458.538613861386,20,40,12,32,5305598.81567671,395787.279941997,0,0,0,0,0,0,0,24.7669108910891,19704.8139308583,14.9849900990099,8.03616772363797,7.79395291705359,2.8080198019802,2.82266001091005,2.32748084188607,1.4609261632362,1.15904671339467,1.15965563801115
42513,2873.71533514852,456.351505841584,45,23.7318613861386,24.4438172277228,6.97739603960396,4.53920792079208,1083.40099009901,-586.29603960396,-502.117821782178,20,40,12,32,5305599.1118296,395793.99311377,0,0,0,0,0,0,0,23.7318613861386,19711.5494791257,13.9547920792079,7.48369194480943,7.29544603537071,4.53920792079208,4.55384812972193,3.70119597613822,1.18609706371371,0.94100710772347,0.929436225155698
42514,2873.71531247525,456.356596237624,69.950495049505,21.5393465346535,22.1855269306931,6.47948514851486,3.66831683168317,1061.45544554455,-3916.06336633664,-3157.36633663366,20,40,12,32,5305598.95533445,395800.333646081,0,0,0,0,0,0,0,21.5393465346534,19717.9011478825,12.9589702970297,6.94965149422782,6.74695950538054,3.66831683168317,3.68295704061302,3.00010441792428,1.11057559916105,0.88109107125068,0.934977698262154
42515,2873.71510524752,456.36097990099,96.6831683168317,18.4665841584158,19.0205816831683,5.79552475247525,4.43257425742574,1019.0495049505,-2747.23762376238,-2088.46237623762,20,40,12,32,5305598.47288314,395805.787604024,0,0,0,0,0,0,0,18.4665841584158,19723.4007201048,11.5910495049505,6.21606135868769,5.98875361117097,4.43257425742574,4.4472144663556,3.64697314184389,1.20271426490641,0.954190602490622,0.892401297761318
42516,2873.71476613861,456.364866732673,107.376237623762,17.1874752475247,17.7030995049505,5.17852475247525,4.72544554455445,1164.24257425743,-569.366336633663,-286.315841584158,20,40,11.7722772277228,32,5305597.75732154,395810.618231159,0,0,0,0,0,0,0,17.1874752475247,19728.3336177395,10.3570495049505,5.55429041953809,5.3903316591324,4.72544554455445,4.74008575348431,3.86199846089651,0.914661719646617,0.725659986590937,0.706127700694155
42517,2873.71440712871,456.368550990099,114.504950495049,16.3644158415841,16.8553483168317,4.56426732673267,2.00148514851485,1116.60396039604,-17.4663366336634,176.542574257426,20,40,12,32,5305597.00945621,395815.195839725,0,0,0,0,0,0,0,16.3644158415841,19732.9835729376,9.12853465346535,4.89546106214217,4.82068698678169,2.00148514851485,2.01612535744471,1.64793902985439,0.608238119607879,0.482554431040666,0.50226235537612
42518,2873.71398554455,456.372201188119,125.19801980198,16.8888514851485,17.395517029703,4.55233663366337,2.00554455445545,1147.26732673267,3607.29900990099,4086.36336633663,20,40,12,32,5305596.14645154,395819.728927951,0,0,0,0,0,0,0,16.8888514851485,19737.55229758,9.10467326732674,4.8826646505422,4.84092277931195,2.00554455445545,2.0201847633853,1.61535436851964,0.498891869785345,0.395803016309277,0.413967085508536
42519,2873.71353821782,456.37614970297,125.19801980198,18.808495049505,19.3727499009901,5.29681188118812,2.81514851485149,1007.65346534653,5139.06732673267,5688.84752475248,20,40,12,32,5305595.22905824,395824.632780967,0,0,0,0,0,0,0,18.8084950495049,19742.5009817934,10.5936237623762,5.68116073438027,5.58468839559944,2.81514851485149,2.82978872378134,2.28707025838858,0.677074787635703,0.537166988366596,0.526423390939754
42520,2873.71312386139,456.380577128713,109.158415841584,21.3108811881188,21.9502076237624,4.84359405940594,-0.845841584158416,1073.57425742574,6222.80693069307,6002.89801980198,20,40,12,32,5305594.36197284,395830.134334823,0,0,0,0,0,0,0,21.3108811881188,19748.0656708473,9.68718811881188,5.19505638501215,5.34218021507743,-0.845841584158416,-0.831201375228559,-0.625133890238322,1.06939225242442,0.848417672770404,0.78578143998847
42521,2873.71285792079,456.385607128713,75.2970297029703,24.4363861386139,25.1694777227723,5.63313861386139,-0.953069306930693,1228.67326732673,7628.27128712871,6431.09207920792,20,40,12,32,5305593.75626123,395836.391501293,0,0,0,0,0,0,0,24.4363861386138,19754.4094366889,11.2662772277228,6.04189210835483,6.19284524495538,-0.953069306930693,-0.938429098000836,-0.757275992711952,1.08545241029557,0.861159229233409,0.941158130297429
42522,2873.71278762376,456.391405049505,48.5643564356436,27.891603960396,28.7283520792079,5.71240594059406,2.07287128712871,1400.64851485149,7866.89801980198,6458.08217821782,20,40,12,32,5305593.49569035,395843.611836869,0,0,0,0,0,0,0,27.891603960396,19761.674767437,11.4248118811881,6.12691125463645,6.45850863253355,2.07287128712871,2.08751149605857,1.54840204582391,1.88931545809862,1.49891550126268,1.66019056289628
42523,2873.71304524752,456.397957722772,45,31.252801980198,32.190386039604,5.54812321235644,-2.50188118811881,1571.65841584158,7716.93762376238,6354.97128712871,20,40,11.960396039604,32,5305593.8255825,395851.783357673,0,0,0,0,0,0,0,31.252801980198,19769.900932316,11.0962464247129,5.95070779377442,6.51084054178554,-2.50188118811881,-2.48724097918896,-1.73840049615701,2.86768856422282,2.27512182959281,2.18721447485753
42524,2873.71383643564,456.405181980198,45,34.5132376237624,35.5486347524753,6.84886798680198,-3.29247524752475,1722.63861386139,7221.44851485149,5958.99504950495,20,40,11.5841584158416,32,5305595.12873345,395860.809328708,0,0,0,0,0,0,0,34.5132376237623,19779.0447036031,13.697735973604,7.34583760087129,7.80462214775894,-3.29247524752475,-3.2778350385949,-2.41740362145591,2.4286834481552,1.92683082779811,1.9036623553792
42525,2873.71526079208,456.41287960396,45,37.2397821782178,38.3569756435643,7.1190506050693,-0.925346534653466,1865.19801980198,6720.44356435644,5613.57128712871,20,40,12,32,5305597.59410303,395870.446146551,0,0,0,0,0,0,0,37.2397821782178,19789.0266330586,14.2381012101386,7.63562529136183,8.19068662210749,-0.925346534653466,-0.910706325723608,-0.729800517595448,2.82780334862073,2.24347832205631,2.21336443161413
42526,2873.71733891089,456.420837029703,45,39.7511188118812,40.9436523762376,7.45764796481188,0.959306930693069,1822.59900990099,5850.94851485148,4891.99108910891,20,40,11.9009900990099,32,5305601.26464127,395880.428448139,0,0,0,0,0,0,0,39.7511188118811,19799.7398210399,14.9152959296238,7.99879205432847,8.62272854419835,0.959306930693069,0.973947139622926,0.743251601210779,3.16357321845949,2.50986616141944,2.496533982798
42527,2873.72007376238,456.428912871287,45,42.0271683168317,43.2879833663367,8.14148569856436,-0.217821782178218,1474.29702970297,5843.83366336634,4897.51188118812,20,40,11.4257425742574,32,5305606.1490292,395890.580196327,0,0,0,0,0,0,0,42.0271683168316,19811.0963491752,16.2829713971287,8.73225062692379,9.33518937277029,-0.217821782178218,-0.203181573248361,-0.10301067746136,3.08201102493321,2.445157626024,2.46947280684514
42528,2873.7233509901,456.437160495049,45,44.278099009901,45.606441980198,8.63835093509901,-1.67089108910891,1565.84158415842,5889.86435643565,4919.7504950495,20,40,12,32,5305612.03424124,395900.964043739,0,0,0,0,0,0,0,44.2780990099009,19823.0761542082,17.276701870198,9.26516954785139,9.88642370361816,-1.67089108910891,-1.65625088017906,-1.1993167410382,3.19886897580486,2.53786855645993,2.63348915441648
42529,2873.72701643564,456.445670693069,45,46.6130594059406,48.0114511881188,8.74310451046534,-0.128811881188119,1646.86633663366,5509.9801980198,4408.9297029703,20,40,12,32,5305618.63268451,395911.68793668,0,0,0,0,0,0,0,46.6130594059405,19835.6964647968,17.4862090209307,9.37752428358795,10.1100620632676,-0.128811881188119,-0.114171672258261,-0.100277498090168,3.69498471128627,2.93146908682441,2.69341526882518
42530,2873.73098950495,456.454521485148,45,48.4118910891089,49.8642478217822,11.8828910891089,0.95019801980198,1349.06435643564,3541.92871287129,2967.4900990099,20,40,12,32,5305625.79332026,395922.846369417,0,0,0,0,0,0,0,48.4118910891089,19848.932866557,23.7657821782178,12.7451409981394,12.8853828629784,0.95019801980198,0.964838228731838,0.743048945385464,1.37762171451311,1.09295593486431,1.20847296891489
42531,2873.7351429703,456.463538316832,45,49.2506930693069,50.7282138613861,11.921099009901,0.45990099009901,1134.67821782178,2411.67326732673,2146.67326732673,20,40,12,32,5305633.28440269,395934.217640086,0,0,0,0,0,0,0,49.2506930693069,19862.5155007154,23.842198019802,12.7861213735455,12.9650677251018,0.45990099009901,0.474541199028868,0.366389195153939,1.47421659856492,1.16959087077578,1.2403508083242
42532,2873.73941,456.472618316832,45,49.8267524752475,51.3215550495049,11.0938118811881,-0.84990099009901,1078.09405940594,2000.41188118812,1811.09306930693,20,40,12,32,5305640.98444843,395945.671364332,0,0,0,0,0,0,0,49.8267524752475,19876.2830685922,22.1876237623762,11.8988043879463,12.2941800599678,-0.84990099009901,-0.835260781169152,-0.647598893872871,2.25275972810627,1.78725922270125,1.65530948931125
42533,2873.74374782178,456.481707722772,45,49.9348811881188,51.4329276237624,11.6019504950495,-0.780693069306931,1076.40099009901,781.039603960396,718.50099009901,20,40,12,32,5305648.81543646,395957.139139133,0,0,0,0,0,0,0,49.9348811881187,19890.1550043457,23.203900990099,12.4438147083891,12.7327948628896,-0.780693069306931,-0.766052860377072,-0.586474706973598,1.78177099767259,1.41359356197694,1.47954896935692
42534,2873.7480849505,456.49070970297,45,49.4857326732673,50.9703046534653,11.4486930693069,-1.97277227722772,1069.10396039604,513.969306930693,453.740594059406,20,40,12,32,5305656.64712631,395968.497951238,0,0,0,0,0,0,0,49.4857326732673,19903.96394714,22.8973861386139,12.2794365713303,12.5761251315986,-1.97277227722772,-1.95813206829787,-1.51554560680587,1.85878271047579,1.4746919082614,1.42952548391966
42535,2873.75246,456.499602772277,45,49.0704455445544,50.5425589108911,11.6757227722772,-0.903465346534653,1058.75247524752,529.586138613862,449.015841584158,20,40,12,32,5305664.55152589,395979.722325751,0,0,0,0,0,0,0,49.0704455445544,19917.6514408144,23.3514455445545,12.5229400717346,12.746622566149,-0.903465346534653,-0.888825137604795,-0.688154969815064,1.51717663162615,1.20367382881977,1.2218577489503
42536,2873.75682405941,456.508375841584,45,48.2744851485149,49.7227197029703,12.0073267326733,-0.032970297029703,1036.29702970297,-440.29603960396,-469.274257425742,20,40,12,32,5305672.43828359,395990.796816219,0,0,0,0,0,0,0,48.2744851485148,19931.1971452698,24.0146534653465,12.8786059782128,12.9827432937425,-0.032970297029703,-0.0183300880998454,-0.0105361383107579,1.26189049764166,1.00113891499872,1.13191754838916
42537,2873.76097920792,456.516684752475,45,44.6501485148515,45.989652970297,10.5770396039604,-2.26039603960396,962.430693069307,-2983.04554455446,-2768.66336633663,20,40,12,32,5305679.94850736,396001.28609231,0,0,0,0,0,0,0,44.6501485148514,19944.1653199673,21.1540792079208,11.3445339256651,11.5574533896192,-2.26039603960396,-2.24575583067411,-1.76140269370915,1.66428898481349,1.32038752301759,1.19539083352235
42538,2873.76481207921,456.524257821782,45,39.9405643564357,41.1387812871287,8.55806160616831,0.0834653465346537,970.460396039604,-3917.88712871287,-3645.18415841584,20,40,12,32,5305686.87829924,396010.8479342,0,0,0,0,0,0,0,39.9405643564356,19955.9196529431,17.1161232123366,9.17905424054157,9.57095889002252,0.0834653465346537,0.0981055554645107,0.0420492137500073,2.19077588257305,1.73808345033387,1.69472710612369
42539,2873.76824841584,456.530991782178,45,35.961603960396,37.0404520792079,5.92887293730693,1.67861386138614,1130.39108910891,-3724.23267326733,-3535.18811881188,20,40,12,32,5305693.09242233,396019.351228089,0,0,0,0,0,0,0,35.961603960396,19966.4104738727,11.8577458746139,6.3590855945223,7.10436376839179,1.67861386138614,1.69325407031599,1.17772742927562,3.70146278888342,2.93660856254676,2.95737554831545
42540,2873.7714049505,456.537085544554,45,33.2637821782178,34.2616956435643,5.6310099009901,0.744653465346535,1152.15841584158,-3669.75643564356,-3485.39702970297,20,40,12,32,5305698.80263675,396027.047662315,0,0,0,0,0,0,0,33.2637821782178,19976.0131095163,11.2620198019802,6.03960893118139,6.69678279874091,0.744653465346535,0.759293674276392,0.524668205252329,3.267995053007,2.59271072070287,2.7098025200945
42541,2873.77423455446,456.542483168317,45,28.361594059406,29.2124418811881,4.74094059405941,1.51316831683168,1074.28217821782,-4745.70396039604,-4122.52871287129,20,40,12,32,5305703.92289614,396033.865982803,0,0,0,0,0,0,0,28.3615940594059,19984.6158412269,9.48188118811881,5.08495414810885,5.65896109591799,1.51316831683168,1.52780852576154,1.14467309432921,2.85737445195217,2.26693898077422,2.13088719965528
42542,2873.77665108911,456.547288514851,45,26.3512376237624,27.1417747524752,5.21358415841584,1.48980198019802,1304.44059405941,-348.088118811881,-151.815841584159,20,40,12,32,5305708.29130861,396039.932700853,0,0,0,0,0,0,0,26.3512376237623,19992.1136256329,10.4271683168317,5.59189381661318,5.94605621319751,1.48980198019802,1.50444218912788,1.16272624964018,1.83172189972744,1.45322282614832,1.39714288948633
42543,2873.77894554455,456.551932871287,45,24.2749405940594,25.0031888118812,5.4229900990099,1.23841584158416,1197.79207920792,-1721.91188118812,-1603.10297029703,20,40,12,32,5305712.4372073,396045.794789195,0,0,0,0,0,0,0,24.2749405940594,19999.2334087737,10.8459801980198,5.81649473390725,6.00582684665708,1.23841584158416,1.25305605051402,0.961361135841937,1.0370767977906,0.822779743607564,0.915039145257671
42544,2873.78095851485,456.555676633663,45,19.1647722772277,19.7397154455445,3.9210198019802,-0.777623762376238,1167.84653465347,-2165.55742574257,-2117.31782178218,20,40,11.8514851485149,32,5305716.0819125,396050.525598281,0,0,0,0,0,0,0,19.1647722772277,20005.2541391092,7.8420396039604,4.20553801747264,4.43469180732536,-0.777623762376238,-0.76298355344638,-0.577875602447753,1.18332916657014,0.938811156847925,0.948222676390692
42545,2873.78301455446,456.558215940594,45,16.5856633663366,17.0832332673267,2.29825742574257,-4.75673267326733,1051.54455445545,-518.939603960396,-683.536633663366,20,40,11.5247524752475,32,5305719.83342563,396053.757436924,0,0,0,0,0,0,0,16.5856633663366,20010.1512183172,4.59651485148515,2.46502427073129,2.90538077296827,-4.75673267326733,-4.74209246433747,-3.04679110576692,2.16991074716924,1.72152979606791,1.68985877358441
42546,2873.78513108911,456.559700693069,45,14.147198019802,14.571613960396,1.80965346534653,-5.49782178217822,865.509900990099,-378.604950495049,-502.889108910891,20,40,11.5148514851485,32,5305723.72065923,396055.677622385,0,0,0,0,0,0,0,14.147198019802,20014.4288724151,3.61930693069307,1.94096608314053,2.34986947295233,-5.49782178217822,-5.48318157324836,-3.5774483207936,2.00979086234999,1.59449639019215,1.58909083101854
42547,2873.78710069307,456.560096039604,45,13.2049108910891,13.6010582178218,2.51238613861386,-5.5,757,101.956435643564,-129.487128712871,20,40,12,32,5305727.36017046,396056.235821956,0,0,0,0,0,0,0,13.2049108910891,20018.1905233501,5.02477227722772,2.69469065552178,2.893539967869,-5.5,-5.48535979107015,-4.07453662984924,1.02723066383483,0.81496817209337,0.828458142254872
42548,2873.78889584158,456.559533960396,45,12.0120891089109,12.3724517821782,2.77120792079208,-5.5,640.712871287129,-652.646534653465,-696.363366336634,20,40,12,32,5305730.69801238,396055.595528584,0,0,0,0,0,0,0,12.0120891089109,20021.7425479376,5.54241584158416,2.97229314152575,3.04539985815022,-5.5,-5.48535979107015,-4.25145863939326,0.555662942421055,0.440843160575398,0.458865240170476
42549,2873.79025227723,456.558399405941,45,9.33102970297029,9.61096059405941,2.5580495049505,-5.5,537.871287128713,730.039603960396,585.960396039604,20,40,11.7227722772277,32,5305733.23605268,396054.227462685,0,0,0,0,0,0,0,9.33102970297029,20024.6705178221,5.11609900990099,2.74366746074921,2.7105358977041,-5.5,-5.48535979107015,-4.39134107409553,0.399583794560012,0.317015531287788,0.338251846300667
42550,2873.79121693069,456.557054752475,45,7.55084158415841,7.77736683168317,2.97323762376238,-5.5,540.816831683168,-342.018811881188,-325.020792079208,20,40,11.6336633663366,32,5305735.0530926,396052.584604718,0,0,0,0,0,0,0,7.5508415841584,20027.0618634217,5.94647524752475,3.18898258442813,2.96187772140698,-5.5,-5.48535979107015,-4.65206402336694,1.13920475010993,0.903804418543386,0.860642557012825
42551,2873.7917180198,456.55602960396,45,3.84084158415842,3.95606683168317,2.14756435643564,-5.5,569.361386138614,-1420.30495049505,-1621.43465346535,20,40,12,32,5305736.00428375,396051.32428997,0,0,0,0,0,0,0,3.84084158415841,20028.6528129816,4.29512871287129,2.30339656570928,2.04705001108388,-5.5,-5.48535979107015,-4.87222806647238,1.24617253730709,0.988668845856623,0.979558640535225
42552,2873.79182613862,456.555739603961,46.7821782178218,0.60670297029703,0.624904059405941,1.17372277227723,-5.5,562.826732673267,-179.892079207921,-21.8930693069306,20,40,12,32,5305736.21106394,396050.966642698,0,0,0,0,0,0,0,0.606702970297029,20029.1891896593,2.34744554455445,1.2588907962904,1.03343560108927,-5.5,-5.48535979107015,-5.27548435284714,1.0913310981181,0.865823170486043,0.912394955129781
42553,2873.79183029703,456.55579851485,45,0.147316831683168,0.151736336633663,1.28834653465347,-5.5,549.178217821782,2540.95247524752,2666.38316831683,20,40,12,32,5305736.2174449,396051.040167082,0,0,0,0,0,0,0,0.147316831683168,20029.2704558034,2.57669306930693,1.38183192250852,1.10471413013496,-5.5,-5.48535979107015,-5.4340135386903,1.34110881008673,1.06398789873979,1.0148706899053
42554,2873.79186316831,456.555776732674,45,0.490336633663366,0.505046732673267,1.05755445544554,-5.5,550.772277227723,2421.87524752475,1653.42277227723,20,40,12,32,5305736.27882254,396051.014129658,0,0,0,0,0,0,0,0.490336633663366,20029.375101788,2.11510891089109,1.13429303919294,0.927930861435783,-5.5,-5.48535979107015,-5.29649768349176,0.998816144012534,0.792425105481595,0.862990732201092
42555,2873.79188851485,456.555761089109,48.5643564356436,0.149425742574257,0.153908514851485,0.992782178217822,-4.50108910891089,589.544554455446,1934.51188118812,1320.35247524752,20,40,12,32,5305736.32612402,396050.995488075,0,0,0,0,0,0,0,0.149425742574257,20029.4565592963,1.98556435643564,1.06482073654813,0.853332149987884,-4.50108910891089,-4.48644889998104,-4.40111274309402,1.02351340419259,0.812019030870768,0.756824691471239
42556,2873.7918691089,456.555747821782,52.1287128712871,0.403316831683168,0.415416336633663,0.322930693069307,0.0765346534653466,566.361386138614,385.072277227723,337.608910891089,20,40,12,32,5305736.29047527,396050.978313405,0,0,0,0,0,0,0,0.403316831683168,20029.5110224426,0.645861386138614,0.346363286924971,0.297852067688238,0.0765346534653466,0.0911748623952037,0.0331613478996756,0.235950572096768,0.187194768629889,0.222118847578353
42557,2873.79177039604,456.555927128713,77.0792079207921,1.78567326732673,1.83924346534653,0.888950495049505,-5.5,536.163366336634,-1819.46435643564,-1413.31089108911,20,40,12,32,5305736.10360186,396051.1983835,0,0,0,0,0,0,0,1.78567326732673,20029.7867047308,1.77790099009901,0.953454787627898,0.85854994914652,-5.5,-5.48535979107015,-4.78615445435418,0.464509515755563,0.368525282882479,0.343116173369588
42558,2873.79154168317,456.556460891089,96.6831683168317,3.43245544554456,3.53542910891089,1.30153465346535,-5.5,558.79702970297,-431.403960396039,65.1930693069306,20,40,12,32,5305735.66797057,396051.855663372,0,0,0,0,0,0,0,3.43245544554455,20030.5470245603,2.60306930693069,1.39597700155513,1.30383294041869,-5.5,-5.48535979107015,-4.62012290339988,0.458351259383224,0.363639541913346,0.356473532090687
42559,2873.79124415842,456.557083564356,98.4653465346535,3.44835643564357,3.55180712871287,1.09016831683168,-5.5,565.004950495049,-318.079207920792,183.738613861386,20,40,12,32,5305735.10288118,396052.621404271,0,0,0,0,0,0,0,3.44835643564356,20031.4944617715,2.18033663366337,1.16927343737576,1.12491643606588,-5.5,-5.48535979107015,-4.47902640726952,0.33246032098106,0.263762161335826,0.280118464230279
42560,2873.79096891089,456.557692871287,87.7722772277228,3.44123762376238,3.54447475247525,1.45760396039604,-5.5,562.435643564356,121.286138613861,664.623762376238,20,40,11.6039603960396,32,5305734.57935687,396053.37123806,0,0,0,0,0,0,0,3.44123762376237,20032.4883719201,2.91520792079208,1.56337105636866,1.43713300484503,-5.5,-5.48535979107015,-4.66317810084105,0.650433679991267,0.51603088372728,0.524880063006062
42561,2873.79069326733,456.558242772277,107.376237623762,3.83395049504951,3.94896900990099,1.75935643564356,-5.5,565.079207920792,425.186138613861,807.411881188119,20,40,11.960396039604,32,5305734.05643199,396054.047056426,0,0,0,0,0,0,0,3.8339504950495,20033.4810990928,3.51871287128713,1.8870193852751,1.71634162655552,-5.5,-5.48535979107015,-4.74703423335264,0.833694886839756,0.661423789156505,0.654437270034293
42562,2873.79034049505,456.558771584159,109.158415841584,3.38872277227723,3.49038445544555,1.544,-5.5,558.019801980198,362.468316831683,856.887128712871,20,40,11.4851485148515,32,5305733.39111155,396054.694030741,0,0,0,0,0,0,0,3.38872277227722,20034.4916081412,3.088,1.65603619132412,1.50762803999379,-5.5,-5.48535979107015,-4.7415320503984,0.725077615489631,0.575250719945816,0.568722039582381
42563,2873.78993188119,456.559224158416,126.980198019802,3.24334653465346,3.34064693069307,1.36425742574257,-5.5,556.331683168317,576.275247524752,1100.71782178218,20,40,12,32,5305732.62406401,396055.244172411,0,0,0,0,0,0,0,3.24334653465346,20035.4271482952,2.72851485148515,1.46325108245621,1.3463759460026,-5.5,-5.48535979107015,-4.69114963198082,0.573851502625785,0.455273315539544,0.468349159198878
42564,2873.78953782178,456.559584356436,102.029702970297,2.24829702970297,2.31574594059406,1.18669306930693,-5.5,547.425742574257,499.508910891089,1223.83762376238,20,40,12,32,5305731.88604903,396055.679726119,0,0,0,0,0,0,0,2.24829702970297,20036.1921001379,2.37338613861386,1.2728022479053,1.1383570810996,-5.5,-5.48535979107015,-4.82007352052186,0.65436232139818,0.519147727702954,0.531175855062924
42565,2873.78931722772,456.559776039604,62.8217821782178,0.885148514851485,0.91170297029703,1.27237623762376,-5.5,549.965346534653,219.370297029703,1255.99207920792,20,40,12,32,5305731.47313236,396055.911147285,0,0,0,0,0,0,0,0.885148514851484,20036.6395586363,2.54475247524752,1.36470278399338,1.1333008871387,-5.5,-5.48535979107015,-5.21744419547719,1.12031870821653,0.888820906483414,0.852363865017208
42566,2873.78929841584,456.559832079208,46.7821782178218,0.237,0.24411,1.06171287128713,-5.5,570.806930693069,-126.49900990099,1061.74653465347,20,40,12,32,5305731.43702894,396055.980328566,0,0,0,0,0,0,0,0.237,20036.7647080862,2.12342574257426,1.13875319925268,0.916989210277875,-5.5,-5.48535979107015,-5.39210312455409,1.07324363196914,0.851473219940186,0.857193667715842
